UNITID,CAMPUSID,PCINSTNM,PCADDR,PCCITY,PCSTABBR,PCZIP,PCFIPS,PCOBEREG,PCCHFNM,PCCHFTITLE,PCGENTELE,PCEIN,PCUEIS,PCOPEID,PCOPEFLAG,OLDUNITID,PCWEBADDR,PCADMINURL,PCFAIDURL,PCAPPLURL,PCNPRICURL,PCVETURL,PCATHURL,PCDISAURL,PCSECTOR,PCICLEVEL,PCCONTROL,PCHLOFFER,PCUGOFFER,PCGROFFER,PCHDEGOFR1,PCDEGGRANT,PCHBCU,PCTRIBAL,PCLOCALE,PCOPENPUBL,PCACT,PCCYACTIVE,PCPOSTSEC,PCPSEFLAG,PCPSET4FLG,PCCBSA,PCCBSATYPE,PCCSA,PCCOUNTYCD,PCCOUNTYNM,PCCNGDSTCD,PCLONGITUD,PCLATITUDE,PCLEVEL1,PCLEVEL1A,PCLEVEL1B,PCLEVEL2,PCLEVEL3,PCLEVEL4,PCLEVEL5,PCLEVEL6,PCLEVEL7,PCLEVEL8,PCLEVEL17,PCLEVEL18,PCLEVEL19,PCFT_FTUG,PCALLONCAM,XPCAPPLFEE,PCAPPLFEEU,PCROOM,XPCCHG1AT0,PCCHG1AT0,XPCCHG1AF0,PCCHG1AF0,XPCCHG1AY0,PCCHG1AY0,XPCCHG1AT1,PCCHG1AT1,XPCCHG1AF1,PCCHG1AF1,XPCCHG1AY1,PCCHG1AY1,XPCCHG1AT2,PCCHG1AT2,XPCCHG1AF2,PCCHG1AF2,XPCCHG1AY2,PCCHG1AY2,XPCCHG1AT3,PCCHG1AT3,XPCCHG1AF3,PCCHG1AF3,XPCCHG1AY3,PCCHG1AY3,PCCHG1TGTD,PCCHG1FGTD,XPCCHG2AT0,PCCHG2AT0,XPCCHG2AF0,PCCHG2AF0,XPCCHG2AY0,PCCHG2AY0,XPCCHG2AT1,PCCHG2AT1,XPCCHG2AF1,PCCHG2AF1,XPCCHG2AY1,PCCHG2AY1,XPCCHG2AT2,PCCHG2AT2,XPCCHG2AF2,PCCHG2AF2,XPCCHG2AY2,PCCHG2AY2,XPCCHG2AT3,PCCHG2AT3,XPCCHG2AF3,PCCHG2AF3,XPCCHG2AY3,PCCHG2AY3,PCCHG2TGTD,PCCHG2FGTD,XPCCHG3AT0,PCCHG3AT0,XPCCHG3AF0,PCCHG3AF0,XPCCHG3AY0,PCCHG3AY0,XPCCHG3AT1,PCCHG3AT1,XPCCHG3AF1,PCCHG3AF1,XPCCHG3AY1,PCCHG3AY1,XPCCHG3AT2,PCCHG3AT2,XPCCHG3AF2,PCCHG3AF2,XPCCHG3AY2,PCCHG3AY2,XPCCHG3AT3,PCCHG3AT3,XPCCHG3AF3,PCCHG3AF3,XPCCHG3AY3,PCCHG3AY3,PCCHG3TGTD,PCCHG3FGTD,XPCCHG4AY0,PCCHG4AY0,XPCCHG4AY1,PCCHG4AY1,XPCCHG4AY2,PCCHG4AY2,XPCCHG4AY3,PCCHG4AY3,XPCCHG5AY0,PCCHG5AY0,XPCCHG5AY1,PCCHG5AY1,XPCCHG5AY2,PCCHG5AY2,XPCCHG5AY3,PCCHG5AY3,XPCCHG6AY0,PCCHG6AY0,XPCCHG6AY1,PCCHG6AY1,XPCCHG6AY2,PCCHG6AY2,XPCCHG6AY3,PCCHG6AY3,XPCCHG7AY0,PCCHG7AY0,XPCCHG7AY1,PCCHG7AY1,XPCCHG7AY2,PCCHG7AY2,XPCCHG7AY3,PCCHG7AY3,XPCCHG8AY0,PCCHG8AY0,XPCCHG8AY1,PCCHG8AY1,XPCCHG8AY2,PCCHG8AY2,XPCCHG8AY3,PCCHG8AY3,XPCCHG9AY0,PCCHG9AY0,XPCCHG9AY1,PCCHG9AY1,XPCCHG9AY2,PCCHG9AY2,XPCCHG9AY3,PCCHG9AY3,PCCIPCODE1,XPCCIPLGT1,PCCIPLGTH1,PCPRGMSR1,XPCMTHCMP1,PCMTHCMP1,XPCWKCMP1,PCWKCMP1,XPCLNAYHR1,PCLNAYHR1,XPCLNAYWK1,PCLNAYWK1,XPCCHG1PY0,PCCHG1PY0,XPCCHG1PY1,PCCHG1PY1,XPCCHG1PY2,PCCHG1PY2,XPCCHG1PY3,PCCHG1PY3,XPCCHG4PY0,PCCHG4PY0,XPCCHG4PY1,PCCHG4PY1,XPCCHG4PY2,PCCHG4PY2,XPCCHG4PY3,PCCHG4PY3,XPCCHG5PY0,PCCHG5PY0,XPCCHG5PY1,PCCHG5PY1,XPCCHG5PY2,PCCHG5PY2,XPCCHG5PY3,PCCHG5PY3,XPCCHG6PY0,PCCHG6PY0,XPCCHG6PY1,PCCHG6PY1,XPCCHG6PY2,PCCHG6PY2,XPCCHG6PY3,PCCHG6PY3,XPCCHG7PY0,PCCHG7PY0,XPCCHG7PY1,PCCHG7PY1,XPCCHG7PY2,PCCHG7PY2,XPCCHG7PY3,PCCHG7PY3,XPCCHG8PY0,PCCHG8PY0,XPCCHG8PY1,PCCHG8PY1,XPCCHG8PY2,PCCHG8PY2,XPCCHG8PY3,PCCHG8PY3,XPCCHG9PY0,PCCHG9PY0,XPCCHG9PY1,PCCHG9PY1,XPCCHG9PY2,PCCHG9PY2,XPCCHG9PY3,PCCHG9PY3 
233684, 1,"Strayer University-Alexandria Campus","2730 Eisenhower Ave","Alexandria","VA","22314",51, 5,"Andrea Backman","President","8774457180","520500740","NE3DFYDLVKW5","00145902",1,404851,"www.strayer.edu/campus-locations/virginia/alexandria","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","https://strayer.aidcalc.cloud/netprice.htm","https://www.strayer.edu/admissions/military-assistance"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,2,12,1,"A ",1,1,1,1,47900,1,548,51510,"Alexandria City",5108,-77.080321,38.801540,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,"R",0,2 ,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",1350,"R",1350,"R",1350,"R",675,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10917,"R",8976,"R",8220,"R",8613,"R",2502,"R",1200,"R",900,"R",1035,"R",2502,"R",1200,"R",900,"R",1035,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
233684, 2,"Strayer University-Woodbridge Campus","13385 Minnieville Rd","Woodbridge","VA","22192",51, 5,"Andrea Backman","President","8774457180","520500740","NE3DFYDLVKW5","00145906",1,382966,"www.strayer.edu/campus-locations/virginia/woodbridge","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","https://strayer.aidcalc.cloud/netprice.htm","https://www.strayer.edu/admissions/military-assistance"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,2,21,1,"A ",1,1,1,1,47900,1,548,51153,"Prince William County",5111,-77.301532,38.657648,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,"R",0,2 ,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",1350,"R",1350,"R",1350,"R",675,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10917,"R",8976,"R",8220,"R",8613,"R",2502,"R",1200,"R",900,"R",1035,"R",2502,"R",1200,"R",900,"R",1035,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
233684, 4,"Strayer University-Loudoun Campus","45150 Russell Branch Pky Ste 100","Ashburn","VA","20147",51, 5,"Andrea Backman","President","8774457180","520500740","NE3DFYDLVKW5","00145908",1,404860,"www.strayer.edu/campus-locations/virginia/loudoun","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","https://strayer.aidcalc.cloud/netprice.htm","https://www.strayer.edu/admissions/military-assistance"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,2,21,1,"A ",1,1,1,1,47900,1,548,51107,"Loudoun County",5110,-77.438225,39.049179,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,"R",0,2 ,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",1350,"R",1350,"R",1350,"R",675,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10917,"R",8976,"R",8220,"R",8613,"R",2502,"R",1200,"R",900,"R",1035,"R",2502,"R",1200,"R",900,"R",1035,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
233684, 5,"Strayer University-Fredericksburg Campus","150 Riverside Parkway Suite 100","Fredericksburg","VA","22406",51, 5,"Andrea Backman","President","8774457180","520500740","NE3DFYDLVKW5","00145909",1,404842,"www.strayer.edu/campus-locations/virginia/fredericksburg","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","https://strayer.aidcalc.cloud/netprice.htm","https://www.strayer.edu/admissions/military-assistance"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,2,41,1,"A ",1,1,1,1,47900,1,548,51179,"Stafford County",5101,-77.498035,38.336325,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,"R",0,2 ,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",1350,"R",1350,"R",1350,"R",675,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10917,"R",8976,"R",8220,"R",8613,"R",2502,"R",1200,"R",900,"R",1035,"R",2502,"R",1200,"R",900,"R",1035,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
233684, 8,"Strayer University-Chesterfield Campus","15521 Midlothian Turnpike Suite 401","Midlothian","VA","23113",51, 5,"Andrea Backman","President","8774457180","520500740","NE3DFYDLVKW5","00145925",1,439109,"www.strayer.edu/campus-locations/virginia/chesterfield","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","https://strayer.aidcalc.cloud/netprice.htm","https://www.strayer.edu/admissions/military-assistance"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,2,41,1,"A ",1,1,1,1,40060,1,-2,51041,"Chesterfield County",5107,-77.698275,37.511370,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,"R",0,2 ,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",1350,"R",1350,"R",1350,"R",675,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10917,"R",8976,"R",8220,"R",8613,"R",2502,"R",1200,"R",900,"R",1035,"R",2502,"R",1200,"R",900,"R",1035,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
233684,10,"Strayer University-Newport News Campus","11805 Fountain Way, Suite #100","Newport News","VA","23606",51, 5,"Andrea Backman","President","8774457180","520500740","NE3DFYDLVKW5","00145928",1,440509,"www.strayer.edu/campus-locations/virginia/newport-news","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","https://strayer.aidcalc.cloud/netprice.htm","https://www.strayer.edu/admissions/military-assistance"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,2,12,1,"A ",1,1,1,1,47260,1,545,51700,"Newport News City",5103,-76.472951,37.085525,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,"R",0,2 ,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",1350,"R",1350,"R",1350,"R",675,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10917,"R",8976,"R",8220,"R",8613,"R",2502,"R",1200,"R",900,"R",1035,"R",2502,"R",1200,"R",900,"R",1035,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
233684,11,"Strayer University-Virginia Beach Campus","222 Central Park Avenue Ste 210","Virginia Beach","VA","23462",51, 5,"Andrea Backman","President","8774457180","520500740","NE3DFYDLVKW5","00145951",1,450359,"www.strayer.edu/campus-locations/virginia/virginia-beach","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","https://strayer.aidcalc.cloud/netprice.htm","https://www.strayer.edu/admissions/military-assistance"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,2,11,1,"A ",1,1,1,1,47260,1,545,51810,"Virginia Beach City",5102,-76.133428,36.842631,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,"R",0,2 ,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,"R",13320,"R",195,"R",13515,.,.,"R",1350,"R",1350,"R",1350,"R",675,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10917,"R",8976,"R",8220,"R",8613,"R",2502,"R",1200,"R",900,"R",1035,"R",2502,"R",1200,"R",900,"R",1035,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
233842, 1,"Union Presbyterian Seminary-Charlotte","5141 Sharon Road","Charlotte","NC","28210",37, 5,"Brian K. Blount","President","7043372450","540506428","DUK9EJB92FA1","00374301",1,442772,"www.upsem.edu/","www.upsem.edu/admissions-aid/apply-now/","www.upsem.edu/admissions-aid/financial-aid/","https://www.upsem.edu/admissions-aid/online-application/","www.upsem.edu/admissions-aid/costs-of-attendance/"," "," ","https://www.upsem.edu/wp-content/uploads/2019/06/19_UPS-006-Academic-Catalog-2019-20_web.pdf",2,1,2,9,2,1,13,1,2,2,11,1,"A ",1,1,1,1,16740,1,172,37119,"Mecklenburg County",3709,-80.832308,35.141871,0,0,0,0,0,0,0,1,1,0,0,1,0,2,-2,"A",,-2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
236610, 1,"Shoreline Community College - CNC Machinists Program , Georgetown SSC","6737 Corson Avenue South Building A","Seattle","WA","98108-3450",53, 8,"Jack Kahn","President","2065464101","965362995","M8MPNYF7VLM2","00379104",1,497240,"https://www.shoreline.edu/","https://www.shoreline.edu/enrollment-services/","https://www.shoreline.edu/enrollment-services/financial-aid/","https://www.public.ctc.edu/ApplicantWebClient/Applicant/ApplWelcome.aspx","https://www.shoreline.edu/enrollment-services/cashiering/netprice/npcalc.htm","https://www.shoreline.edu/oss/veterans/tuition-waivers.aspx"," ","https://www.shoreline.edu/oss/students-with-disabilities/default.aspx",4,2,1,3,1,2,40,1,2,2,11,1,"A ",1,1,1,1,42660,1,500,53033,"King County",5309,-122.326138,47.542457,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,"R",0,2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3792,"R",1274,"R",5066,"R",3882,"R",1274,"R",5156,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3792,"R",1274,"R",5066,"R",3882,"R",1274,"R",5156,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6639,"R",3792,"R",10431,"R",6708,"R",1274,"R",7982,.,.,"A",.,"A",.,"R",942,"R",702,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11274,"R",18162,"A",.,"A",.,"R",3774,"R",3630,"A",.,"A",.,"R",3273,"R",3630,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
236610, 2,"Shoreline Community College - Dental Hygiene","1959 Northeast Pacific Street Magnuson HealthSciences Center D232","Seattle","WA","98195-6365",53, 8,"Jack Kahn","President","2065464101","965362995","M8MPNYF7VLM2","00379105",1,497259,"https://www.shoreline.edu/","https://www.shoreline.edu/enrollment-services/","https://www.shoreline.edu/enrollment-services/financial-aid/","https://www.public.ctc.edu/ApplicantWebClient/Applicant/ApplWelcome.aspx","https://www.shoreline.edu/enrollment-services/cashiering/netprice/npcalc.htm","https://www.shoreline.edu/oss/veterans/tuition-waivers.aspx"," ","https://www.shoreline.edu/oss/students-with-disabilities/default.aspx",4,2,1,3,1,2,40,1,2,2,11,1,"A ",1,1,1,1,42660,1,500,53033,"King County",5307,-122.309103,47.650612,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,"R",20,2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3792,"R",5200,"R",8992,"R",3882,"R",5200,"R",9082,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3792,"R",5200,"R",8992,"R",3882,"R",5200,"R",9082,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6639,"R",5200,"R",11839,"R",6708,"R",5200,"R",11908,.,.,"A",.,"A",.,"R",942,"R",702,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11274,"R",18162,"A",.,"A",.,"R",3774,"R",3930,"A",.,"A",.,"R",3273,"R",3630,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
236939, 1,"Washington State University-Vancouver","14204 NE Salmon Creek Avenue","Vancouver","WA","98686-9600",53, 8,"Mel Netzhammer","Chancellor","3605469788","916001108","XRJSGX384TD6","00380003",1,438072,"https://www.vancouver.wsu.edu/","https://studentaffairs.vancouver.wsu.edu/admissions","https://studentaffairs.vancouver.wsu.edu/financial-aid","https://studentaffairs.vancouver.wsu.edu/admissions/apply","https://forms.financialaid.wsu.edu/cost-of-attendanceaid-estimator/npc/","https://studentaffairs.vancouver.wsu.edu/student-affairs/veterans-affairs-education-benefits","https://ir.wsu.edu/ncaa-division-i-graduation-rates/","https://studentaffairs.vancouver.wsu.edu/access-center",1,1,1,9,1,1,12,1,2,2,21,1,"A ",1,1,1,1,38900,1,440,53011,"Clark County",5303,-122.637784,45.730898,1,0,1,0,0,0,1,1,1,0,1,0,0,1,2,"R",50,2 ,"R",9953,"R",599,"R",10552,"R",10202,"R",599,"R",10801,"R",10457,"R",599,"R",11056,"R",10708,"R",599,"R",11307,.,.,"R",9953,"R",599,"R",10552,"R",10202,"R",599,"R",10801,"R",10457,"R",599,"R",11056,"R",10708,"R",599,"R",11307,.,.,"R",24531,"R",599,"R",25130,"R",25145,"R",599,"R",25744,"R",25773,"R",599,"R",26372,"R",26392,"R",599,"R",26991,.,.,"R",960,"R",960,"R",960,"R",960,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11648,"R",11848,"R",11848,"R",12396,"R",3542,"R",3542,"R",3542,"R",3686,"R",3542,"R",3542,"R",3542,"R",3686,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
236939, 2,"Washington State University-Spokane","412 East Spokane Falls Blvd","Spokane","WA","99202-9600",53, 8,"Daryll B. Dewald","Chancellor","5093587500","916001108","XRJSGX384TD6","00380001",1,438081,"https://spokane.wsu.edu/","https://spokane.wsu.edu/studentaffairs/admissions/","https://spokane.wsu.edu/studentaffairs/financial-services/","https://spokane.wsu.edu/studentaffairs/admissions/applications/","https://forms.financialaid.wsu.edu/cost-of-attendanceaid-estimator/npc/","https://va.wsu.edu/","https://ir.wsu.edu/ncaa-division-i-graduation-rates/","https://spokane.wsu.edu/studentaffairs/access-resources/",1,1,1,9,1,1,11,1,2,2,12,1,"A ",1,1,1,1,44060,1,518,53063,"Spokane County",5305,-117.405840,47.661376,1,0,1,0,0,0,1,1,1,0,1,1,0,2,-2,"C",50,-2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
