UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
460020,40,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
460020,41,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
460020,45,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
460136, 0,"R",31,"R",0,"R",0,"R",0,"R",31,"R",0,"R",0
460136,10,"R",31,"R",0,"R",0,"R",0,"R",31,"R",0,"R",0
460136,40,"R",31,"R",0,"R",0,"R",0,"R",31,"R",0,"R",0
460136,41,"R",31,"R",0,"R",0,"R",0,"R",31,"R",0,"R",0
460136,45,"R",31,"R",0,"R",0,"R",0,"R",31,"R",0,"R",0
460181, 0,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
460181,10,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
460181,40,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
460181,41,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
460181,45,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
460190, 0,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
460190,10,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
460190,40,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
460190,41,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
460190,45,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
460206, 0,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
460206,10,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
460206,40,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
460206,41,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
460206,45,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
460349, 0,"R",4,"R",3,"R",0,"R",0,"R",0,"R",1,"R",0
460349,10,"R",4,"R",3,"R",0,"R",0,"R",0,"R",1,"R",0
460349,40,"R",4,"R",3,"R",0,"R",0,"R",0,"R",1,"R",0
460349,41,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0
460349,42,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0
460349,45,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0
460376, 0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
460376,10,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
460376,40,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
460376,41,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
460376,45,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
460394, 0,"R",104,"R",0,"R",0,"R",0,"R",104,"R",0,"R",0
460394,10,"R",104,"R",0,"R",0,"R",0,"R",104,"R",0,"R",0
460394,20,"R",67,"R",0,"R",0,"R",0,"R",67,"R",0,"R",0
460394,30,"R",33,"R",0,"R",0,"R",0,"R",33,"R",0,"R",0
460394,40,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
460394,42,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
460464, 0,"R",103,"R",0,"R",0,"R",0,"R",103,"R",0,"R",0
460464,10,"R",103,"R",0,"R",0,"R",0,"R",103,"R",0,"R",0
460464,20,"R",67,"R",0,"R",0,"R",0,"R",67,"R",0,"R",0
460464,30,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
460464,40,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
460464,42,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
460464,43,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
460543, 0,"R",40,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40
460543,50,"R",40,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40
460677, 0,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
460677,10,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
460677,40,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
460677,43,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
460756, 0,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
460756,10,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
460756,40,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
460756,41,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
460756,45,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
460817, 0,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
460817,10,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
460817,40,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
460817,41,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
460817,45,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
460826, 0,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
460826,10,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
460826,40,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
460826,41,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
460826,45,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
460835, 0,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
460835,10,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
460835,40,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
460835,41,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
460835,45,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
461014, 0,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16
461014,50,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16
461148, 0,"R",144,"R",0,"R",0,"R",0,"R",81,"R",0,"R",63
461148,10,"R",81,"R",0,"R",0,"R",0,"R",81,"R",0,"R",0
461148,40,"R",81,"R",0,"R",0,"R",0,"R",81,"R",0,"R",0
461148,41,"R",68,"R",0,"R",0,"R",0,"R",68,"R",0,"R",0
461148,43,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
461148,45,"R",68,"R",0,"R",0,"R",0,"R",68,"R",0,"R",0
461148,50,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"R",63
461218, 0,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
461218,10,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
461218,40,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
461218,41,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
461218,45,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
461315, 0,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
461315,10,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
461315,40,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
461315,42,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
461324, 0,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
461324,10,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
461324,40,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
461324,41,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
461324,45,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
461528, 0,"R",6,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0
461528,10,"R",6,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0
461528,40,"R",6,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0
461528,43,"R",6,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0
461689, 0,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
461689,10,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
461689,40,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
461689,41,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
461689,45,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
461759, 0,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
461759,10,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
461759,40,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
461759,41,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
461759,45,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
461795, 0,"R",21,"R",1,"R",2,"R",5,"R",1,"R",12,"R",0
461795,10,"R",21,"R",1,"R",2,"R",5,"R",1,"R",12,"R",0
461795,40,"R",21,"R",1,"R",2,"R",5,"R",1,"R",12,"R",0
461795,42,"R",21,"R",1,"R",2,"R",5,"R",1,"R",12,"R",0
461883, 0,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
