UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
442611,31, 31,"R",1,"R",1
442611,32, 32,"R",3,"R",0
442611,33, 33,"R",1,"R",0
442611,34, 34,"R",6,"R",6
442611,35, 35,"R",1,"R",0
442611,36, 36,"R",18,"R",9
442611,37, 37,"R",268,"R",93
442611,38, 38,"R",1,"R",0
442611,39, 39,"R",7,"R",2
442611,40, 40,"R",3,"R",1
442611,41, 41,"R",1,"R",1
442611,42, 42,"R",14,"R",4
442611,44, 44,"R",1,"R",0
442611,45, 45,"R",53,"R",26
442611,46, 46,"R",1,"R",0
442611,47, 47,"R",10,"R",3
442611,48, 48,"R",7,"R",4
442611,50, 50,"R",2,"R",1
442611,51, 51,"R",50,"R",25
442611,53, 53,"R",6,"R",4
442611,54, 54,"R",15,"R",8
442611,55, 55,"R",5,"R",2
442611,58,999,"R",610,"R",249
442611,78, 78,"R",2,"R",0
442611,89,999,"R",2,"R",0
442611,99, 99,"R",612,"R",249
442639,11, 11,"R",12,"R",3
442639,17, 17,"R",10,"R",0
442639,24, 24,"R",5,"R",0
442639,34, 34,"R",5,"R",0
442639,51, 51,"R",39,"R",0
442639,58,999,"R",71,"R",3
442639,98, 98,"R",8,"A",
442639,99, 99,"R",79,"R",3
442657, 6,  6,"R",173,"R",57
442657,58,999,"R",173,"R",57
442657,98, 98,"R",2,"A",
442657,99, 99,"R",175,"R",57
442781, 1,  1,"R",1,"R",0
442781, 2,  2,"R",1,"R",0
442781, 4,  4,"R",105,"R",39
442781, 6,  6,"R",3,"R",0
442781,20, 20,"R",2,"R",0
442781,32, 32,"R",1,"R",0
442781,35, 35,"R",3,"R",0
442781,40, 40,"R",6,"R",1
442781,42, 42,"R",1,"R",0
442781,48, 48,"R",5,"R",0
442781,53, 53,"R",1,"R",1
442781,55, 55,"R",1,"R",0
442781,58,999,"R",130,"R",41
442781,98, 98,"R",1,"A",
442781,99, 99,"R",131,"R",41
442842,17, 17,"R",26,"Z",0
442842,18, 18,"R",2,"Z",0
442842,58,999,"R",28,"Z",0
442842,99, 99,"R",28,"Z",0
442879, 4,  4,"R",64,"R",22
442879, 6,  6,"R",2,"Z",0
442879, 8,  8,"R",1,"Z",0
442879,13, 13,"R",1,"Z",0
442879,32, 32,"R",1,"Z",0
442879,37, 37,"R",1,"Z",0
442879,48, 48,"R",1,"Z",0
442879,58,999,"R",71,"R",22
442879,99, 99,"R",71,"R",22
442888, 6,  6,"R",11,"Z",0
442888,58,999,"R",11,"Z",0
442888,99, 99,"R",11,"Z",0
442930, 2,  2,"R",3,"R",3
442930, 4,  4,"R",2,"R",2
442930, 6,  6,"R",98,"R",51
442930, 8,  8,"R",2,"R",2
442930,16, 16,"R",2,"R",2
442930,32, 32,"R",2,"R",2
442930,36, 36,"R",2,"R",1
442930,41, 41,"R",1,"R",1
442930,47, 47,"R",2,"R",2
442930,48, 48,"R",1,"R",1
442930,49, 49,"R",1,"Z",0
442930,58,999,"R",116,"R",67
442930,72, 72,"R",1,"R",1
442930,89,999,"R",1,"R",1
442930,99, 99,"R",117,"R",68
442976,21, 21,"R",4,"Z",0
442976,39, 39,"R",1,"Z",0
442976,58,999,"R",5,"Z",0
442976,99, 99,"R",5,"Z",0
442985, 6,  6,"R",259,"R",55
442985,58,999,"R",259,"R",55
442985,99, 99,"R",259,"R",55
443021,48, 48,"R",16,"Z",0
443021,58,999,"R",16,"Z",0
443021,99, 99,"R",16,"Z",0
443049, 6,  6,"R",4,"Z",0
443049,15, 15,"R",1,"Z",0
443049,20, 20,"R",3,"Z",0
443049,32, 32,"R",1,"Z",0
443049,40, 40,"R",1,"Z",0
443049,53, 53,"R",1,"R",1
443049,57, 57,"R",1,"Z",0
443049,58,999,"R",12,"R",1
443049,90, 90,"R",1,"Z",0
443049,98, 98,"R",1,"A",
443049,99, 99,"R",14,"R",1
443058,40, 40,"R",1,"Z",0
443058,58,999,"R",1,"Z",0
443058,90, 90,"R",3,"Z",0
443058,99, 99,"R",4,"Z",0
443100,72, 72,"R",18,"R",4
443100,89,999,"R",18,"R",4
443100,99, 99,"R",18,"R",4
443137,26, 26,"R",164,"Z",0
443137,58,999,"R",164,"Z",0
443137,99, 99,"R",164,"Z",0
443146,48, 48,"R",17,"R",3
443146,58,999,"R",17,"R",3
443146,99, 99,"R",17,"R",3
443207, 6,  6,"R",13,"R",4
443207,58,999,"R",13,"R",4
443207,99, 99,"R",13,"R",4
443216,34, 34,"R",62,"R",6
443216,36, 36,"R",6,"R",0
443216,58,999,"R",68,"R",6
443216,99, 99,"R",68,"R",6
443225,34, 34,"R",14,"Z",0
443225,58,999,"R",14,"Z",0
443225,99, 99,"R",14,"Z",0
443234,12, 12,"R",95,"R",3
443234,58,999,"R",95,"R",3
443234,99, 99,"R",95,"R",3
443252,12, 12,"R",1725,"Z",0
443252,58,999,"R",1725,"Z",0
443252,99, 99,"R",1725,"Z",0
443261,45, 45,"R",65,"Z",0
443261,58,999,"R",65,"Z",0
443261,99, 99,"R",65,"Z",0
443289, 8,  8,"R",107,"R",56
443289,58,999,"R",107,"R",56
443289,98, 98,"R",4,"A",
443289,99, 99,"R",111,"R",56
443298,48, 48,"R",21,"R",6
443298,58,999,"R",21,"R",6
443298,98, 98,"R",6,"A",
443298,99, 99,"R",27,"R",6
443322,48, 48,"R",73,"R",3
443322,58,999,"R",73,"R",3
443322,99, 99,"R",73,"R",3
443331, 6,  6,"R",1,"Z",0
443331,58,999,"R",1,"Z",0
443331,99, 99,"R",1,"Z",0
443340,47, 47,"R",4,"R",3
443340,58,999,"R",4,"R",3
443340,99, 99,"R",4,"R",3
443377,42, 42,"R",22,"R",13
443377,58,999,"R",22,"R",13
443377,99, 99,"R",22,"R",13
443410, 1,  1,"R",1,"R",1
443410, 4,  4,"R",2,"R",2
443410, 5,  5,"R",1,"R",1
443410, 6,  6,"R",11,"R",11
443410, 8,  8,"R",5,"R",5
443410,10, 10,"R",1,"R",1
443410,12, 12,"R",1,"R",1
443410,13, 13,"R",3,"R",3
443410,15, 15,"R",1,"R",1
443410,16, 16,"R",1,"R",0
443410,17, 17,"R",2,"R",2
443410,20, 20,"R",1,"R",1
443410,22, 22,"R",1,"R",1
443410,24, 24,"R",1,"R",1
443410,27, 27,"R",2,"R",2
443410,39, 39,"R",1,"R",1
443410,41, 41,"R",10,"R",9
443410,42, 42,"R",2,"R",2
443410,47, 47,"R",1,"R",1
443410,48, 48,"R",8,"R",7
443410,49, 49,"R",2,"R",2
443410,51, 51,"R",3,"R",3
443410,53, 53,"R",106,"R",97
443410,57, 57,"R",1,"R",1
443410,58,999,"R",168,"R",156
443410,90, 90,"R",18,"R",14
443410,99, 99,"R",186,"R",170
443492,24, 24,"R",1,"R",1
443492,42, 42,"R",2,"R",2
443492,48, 48,"R",1,"Z",0
443492,51, 51,"R",1,"R",1
443492,54, 54,"R",253,"R",179
443492,58,999,"R",258,"R",183
443492,98, 98,"R",1,"A",
443492,99, 99,"R",259,"R",183
443562,72, 72,"R",38,"R",22
443562,89,999,"R",38,"R",22
443562,99, 99,"R",38,"R",22
443571, 6,  6,"R",32,"Z",0
443571,58,999,"R",32,"Z",0
443571,98, 98,"R",49,"A",
443571,99, 99,"R",81,"Z",0
443599, 1,  1,"R",3,"R",1
443599, 4,  4,"R",2,"R",0
443599, 5,  5,"R",1,"R",0
443599, 6,  6,"R",3,"R",0
443599,11, 11,"R",1,"R",0
443599,12, 12,"R",3,"R",0
443599,13, 13,"R",1,"R",0
443599,18, 18,"R",1,"R",0
443599,23, 23,"R",1,"R",0
443599,25, 25,"R",1,"R",0
443599,26, 26,"R",2,"R",0
443599,27, 27,"R",1,"R",0
443599,28, 28,"R",2,"R",0
443599,29, 29,"R",3,"R",0
443599,32, 32,"R",1,"R",0
443599,37, 37,"R",2,"R",0
443599,39, 39,"R",4,"R",0
443599,41, 41,"R",3,"R",0
443599,42, 42,"R",1,"R",0
443599,45, 45,"R",2,"R",0
443599,48, 48,"R",2,"R",0
443599,51, 51,"R",1,"R",0
443599,53, 53,"R",3,"R",0
443599,54, 54,"R",1,"R",0
443599,55, 55,"R",1,"R",0
443599,58,999,"R",46,"R",1
443599,98, 98,"R",1,"A",
443599,99, 99,"R",47,"R",1
443632, 8,  8,"R",13,"R",4
443632,58,999,"R",13,"R",4
443632,99, 99,"R",13,"R",4
443641, 9,  9,"R",3,"R",2
443641,25, 25,"R",3,"R",2
443641,44, 44,"R",10,"R",6
443641,58,999,"R",16,"R",10
443641,99, 99,"R",16,"R",10
443650, 1,  1,"R",40,"R",2
443650, 2,  2,"R",1,"R",0
443650, 4,  4,"R",7,"R",0
443650, 5,  5,"R",20,"R",0
443650, 8,  8,"R",7,"R",0
443650, 9,  9,"R",1,"R",0
443650,12, 12,"R",32,"R",1
443650,13, 13,"R",168,"R",13
443650,17, 17,"R",27,"R",3
443650,18, 18,"R",16,"R",3
443650,19, 19,"R",7,"R",1
443650,20, 20,"R",11,"R",2
443650,21, 21,"R",26,"R",1
443650,22, 22,"R",21,"R",0
443650,23, 23,"R",1,"R",0
443650,24, 24,"R",12,"R",3
443650,25, 25,"R",2,"R",0
443650,26, 26,"R",20,"R",1
443650,28, 28,"R",23,"R",1
443650,29, 29,"R",11,"R",0
443650,31, 31,"R",4,"R",0
443650,34, 34,"R",1,"R",0
443650,35, 35,"R",7,"R",0
443650,36, 36,"R",57,"R",2
443650,37, 37,"R",121,"R",12
443650,39, 39,"R",27,"R",1
443650,40, 40,"R",16,"R",0
443650,42, 42,"R",30,"R",4
443650,45, 45,"R",91,"R",6
443650,46, 46,"R",1,"R",0
443650,47, 47,"R",100,"R",10
443650,48, 48,"R",91,"R",4
443650,51, 51,"R",28,"R",0
443650,53, 53,"R",8,"R",0
443650,54, 54,"R",11,"R",0
443650,58,999,"R",1046,"R",70
443650,99, 99,"R",1046,"R",70
443669, 6,  6,"R",4,"Z",0
443669,32, 32,"R",62,"R",10
443669,41, 41,"R",1,"Z",0
443669,58,999,"R",67,"R",10
443669,99, 99,"R",67,"R",10
443696,48, 48,"R",7,"R",2
443696,58,999,"R",7,"R",2
443696,99, 99,"R",7,"R",2
443766, 1,  1,"R",1,"R",0
443766, 5,  5,"R",22,"R",1
443766,13, 13,"R",7,"R",1
443766,21, 21,"R",7,"R",1
443766,28, 28,"R",20,"R",1
443766,29, 29,"R",2,"R",0
443766,47, 47,"R",128,"R",12
443766,58,999,"R",187,"R",16
443766,99, 99,"R",187,"R",16
443784,34, 34,"R",14,"R",1
443784,36, 36,"R",1,"R",0
443784,42, 42,"R",44,"R",4
443784,58,999,"R",59,"R",5
443784,99, 99,"R",59,"R",5
443951,72, 72,"R",6,"R",3
443951,89,999,"R",6,"R",3
443951,99, 99,"R",6,"R",3
443979,27, 27,"R",56,"R",28
443979,58,999,"R",56,"R",28
443979,99, 99,"R",56,"R",28
444051,39, 39,"R",19,"R",4
444051,58,999,"R",19,"R",4
444051,99, 99,"R",19,"R",4
444088,35, 35,"R",12,"R",3
444088,58,999,"R",12,"R",3
444088,99, 99,"R",12,"R",3
444194,72, 72,"R",2,"Z",0
444194,89,999,"R",2,"Z",0
444194,99, 99,"R",2,"Z",0
444219, 6,  6,"R",1586,"R",1125
444219,57, 57,"R",33,"R",9
444219,58,999,"R",1619,"R",1134
444219,90, 90,"R",7,"R",2
444219,99, 99,"R",1626,"R",1136
444228,45, 45,"R",15,"R",7
444228,58,999,"R",15,"R",7
444228,99, 99,"R",15,"R",7
444255,47, 47,"R",4,"Z",0
444255,58,999,"R",4,"Z",0
444255,99, 99,"R",4,"Z",0
444282,51, 51,"R",30,"R",9
444282,58,999,"R",30,"R",9
444282,99, 99,"R",30,"R",9
444291,24, 24,"R",51,"R",23
444291,58,999,"R",51,"R",23
444291,99, 99,"R",51,"R",23
444307,42, 42,"R",22,"R",9
444307,58,999,"R",22,"R",9
444307,99, 99,"R",22,"R",9
444325,90, 90,"R",4,"Z",0
444325,99, 99,"R",4,"Z",0
444334,12, 12,"R",29,"Z",0
444334,58,999,"R",29,"Z",0
444334,99, 99,"R",29,"Z",0
444361, 6,  6,"R",25,"R",2
444361,58,999,"R",25,"R",2
444361,99, 99,"R",25,"R",2
444370,12, 12,"R",10,"R",2
444370,58,999,"R",10,"R",2
444370,99, 99,"R",10,"R",2
444398,48, 48,"R",9,"R",2
444398,58,999,"R",9,"R",2
444398,90, 90,"R",3,"R",1
444398,99, 99,"R",12,"R",3
444404,12, 12,"R",4,"R",1
444404,58,999,"R",4,"R",1
444404,99, 99,"R",4,"R",1
444413,34, 34,"R",1,"R",1
444413,36, 36,"R",45,"R",45
444413,58,999,"R",46,"R",46
444413,90, 90,"R",1,"R",1
444413,99, 99,"R",47,"R",47
444440, 1,  1,"R",9,"R",5
444440,28, 28,"R",1,"Z",0
444440,58,999,"R",10,"R",5
444440,99, 99,"R",10,"R",5
444468,47, 47,"R",19,"R",5
444468,58,999,"R",19,"R",5
444468,99, 99,"R",19,"R",5
444486,37, 37,"R",19,"R",11
444486,45, 45,"R",2,"R",0
444486,51, 51,"R",1,"R",1
444486,58,999,"R",22,"R",12
444486,99, 99,"R",22,"R",12
444510, 6,  6,"R",24,"R",2
444510,58,999,"R",24,"R",2
444510,99, 99,"R",24,"R",2
444529, 6,  6,"R",11,"R",1
444529,58,999,"R",11,"R",1
444529,99, 99,"R",11,"R",1
444556, 2,  2,"R",1,"R",1
444556, 5,  5,"R",1,"R",1
444556, 6,  6,"R",3,"R",3
444556, 8,  8,"R",1,"R",1
444556,10, 10,"R",1,"Z",0
444556,12, 12,"R",5,"R",4
444556,13, 13,"R",1,"R",1
444556,18, 18,"R",3,"R",3
444556,21, 21,"R",1,"R",1
444556,22, 22,"R",3,"R",2
444556,26, 26,"R",1,"R",1
444556,28, 28,"R",1,"Z",0
444556,29, 29,"R",1,"Z",0
444556,32, 32,"R",1,"Z",0
444556,34, 34,"R",1,"Z",0
444556,39, 39,"R",1,"R",1
444556,47, 47,"R",1,"R",1
444556,48, 48,"R",77,"R",45
444556,51, 51,"R",2,"R",2
444556,54, 54,"R",1,"R",1
444556,58,999,"R",107,"R",68
444556,99, 99,"R",107,"R",68
444565,48, 48,"R",14,"R",14
444565,58,999,"R",14,"R",14
444565,99, 99,"R",14,"R",14
444583,72, 72,"R",204,"R",54
444583,89,999,"R",204,"R",54
444583,99, 99,"R",204,"R",54
444635,39, 39,"R",31,"R",11
444635,58,999,"R",31,"R",11
444635,99, 99,"R",31,"R",11
444662,22, 22,"R",2,"R",2
444662,58,999,"R",2,"R",2
444662,99, 99,"R",2,"R",2
444671,72, 72,"R",72,"R",70
444671,89,999,"R",72,"R",70
444671,99, 99,"R",72,"R",70
444714,13, 13,"R",20,"R",3
444714,58,999,"R",20,"R",3
444714,99, 99,"R",20,"R",3
444732,72, 72,"R",31,"R",12
444732,89,999,"R",31,"R",12
444732,99, 99,"R",31,"R",12
444778,37, 37,"R",1,"Z",0
444778,58,999,"R",1,"Z",0
444778,99, 99,"R",1,"Z",0
444787, 2,  2,"R",2,"R",2
444787, 4,  4,"R",1,"R",0
444787, 6,  6,"R",15,"R",4
444787, 8,  8,"R",12,"R",0
444787,15, 15,"R",2,"R",0
444787,16, 16,"R",8,"R",0
444787,17, 17,"R",1,"R",0
444787,32, 32,"R",8,"R",2
444787,42, 42,"R",1,"R",0
444787,49, 49,"R",6,"R",1
444787,53, 53,"R",3,"R",1
444787,58,999,"R",59,"R",10
444787,98, 98,"R",2,"A",
444787,99, 99,"R",61,"R",10
444811,42, 42,"R",49,"Z",0
444811,58,999,"R",49,"Z",0
444811,99, 99,"R",49,"Z",0
444857,49, 49,"R",14,"R",3
444857,58,999,"R",14,"R",3
444857,99, 99,"R",14,"R",3
444866,45, 45,"R",53,"Z",0
444866,58,999,"R",53,"Z",0
444866,99, 99,"R",53,"Z",0
444893,11, 11,"R",169,"R",54
444893,24, 24,"R",60,"R",13
444893,36, 36,"R",1,"Z",0
444893,51, 51,"R",8,"Z",0
444893,58,999,"R",238,"R",67
444893,99, 99,"R",238,"R",67
444936, 4,  4,"R",23,"R",6
444936,58,999,"R",23,"R",6
444936,99, 99,"R",23,"R",6
444945,22, 22,"R",170,"R",35
444945,28, 28,"R",2,"R",0
444945,58,999,"R",172,"R",35
444945,99, 99,"R",172,"R",35
444954,21, 21,"R",13,"R",3
444954,39, 39,"R",48,"R",22
444954,54, 54,"R",270,"R",151
444954,58,999,"R",331,"R",176
444954,99, 99,"R",331,"R",176
445027, 1,  1,"R",48,"R",3
445027, 2,  2,"R",1,"R",0
445027, 4,  4,"R",16,"R",0
445027, 5,  5,"R",29,"R",1
445027, 6,  6,"R",52,"R",4
445027, 8,  8,"R",12,"R",0
445027, 9,  9,"R",5,"R",0
445027,10, 10,"R",8,"R",1
445027,11, 11,"R",2,"R",0
445027,12, 12,"R",63,"R",1
445027,13, 13,"R",4,"R",0
445027,15, 15,"R",5,"R",0
445027,16, 16,"R",4,"R",0
445027,17, 17,"R",37,"R",2
445027,18, 18,"R",34,"R",3
445027,19, 19,"R",5,"R",0
445027,20, 20,"R",7,"R",0
445027,21, 21,"R",17,"R",0
445027,22, 22,"R",41,"R",3
445027,23, 23,"R",4,"R",0
445027,24, 24,"R",20,"R",2
445027,26, 26,"R",33,"R",2
445027,27, 27,"R",11,"R",0
445027,28, 28,"R",29,"R",5
445027,29, 29,"R",28,"R",1
445027,30, 30,"R",4,"R",0
445027,31, 31,"R",2,"R",0
445027,32, 32,"R",13,"R",0
445027,33, 33,"R",1,"R",0
445027,34, 34,"R",8,"R",2
445027,35, 35,"R",9,"R",4
445027,36, 36,"R",2,"R",0
445027,37, 37,"R",55,"R",1
445027,39, 39,"R",45,"R",2
445027,40, 40,"R",26,"R",1
445027,41, 41,"R",4,"R",0
445027,42, 42,"R",33,"R",2
445027,44, 44,"R",2,"R",0
445027,45, 45,"R",19,"R",0
445027,46, 46,"R",3,"R",1
445027,47, 47,"R",40,"R",1
445027,48, 48,"R",140,"R",13
445027,49, 49,"R",4,"R",0
445027,51, 51,"R",23,"R",1
445027,53, 53,"R",10,"R",0
445027,54, 54,"R",5,"R",0
445027,55, 55,"R",11,"R",1
445027,57, 57,"R",1,"Z",0
445027,58,999,"R",975,"R",57
445027,90, 90,"R",2,"Z",0
445027,99, 99,"R",977,"R",57
445133,48, 48,"R",11,"R",2
445133,58,999,"R",11,"R",2
445133,90, 90,"R",1,"Z",0
445133,99, 99,"R",12,"R",2
445188, 2,  2,"R",1,"R",1
445188, 6,  6,"R",2375,"R",2369
445188,36, 36,"R",1,"R",0
445188,48, 48,"R",1,"R",1
445188,58,999,"R",2378,"R",2371
445188,66, 66,"R",1,"R",1
445188,89,999,"R",1,"R",1
445188,90, 90,"R",14,"R",13
445188,99, 99,"R",2393,"R",2385
445203,48, 48,"R",70,"R",16
445203,58,999,"R",70,"R",16
445203,99, 99,"R",70,"R",16
445212,12, 12,"R",15,"R",12
445212,51, 51,"R",1,"R",1
445212,58,999,"R",16,"R",13
445212,99, 99,"R",16,"R",13
445230,32, 32,"R",101,"R",25
445230,48, 48,"R",1,"R",0
445230,49, 49,"R",1,"R",0
445230,58,999,"R",103,"R",25
445230,99, 99,"R",103,"R",25
445249, 1,  1,"R",3,"Z",0
445249,28, 28,"R",1,"Z",0
445249,47, 47,"R",63,"R",11
445249,58,999,"R",67,"R",11
445249,98, 98,"R",10,"A",
445249,99, 99,"R",77,"R",11
445267,29, 29,"R",5,"R",2
445267,58,999,"R",5,"R",2
445267,99, 99,"R",5,"R",2
445364, 6,  6,"R",135,"R",30
445364,58,999,"R",135,"R",30
445364,99, 99,"R",135,"R",30
445498,72, 72,"R",9,"R",2
445498,89,999,"R",9,"R",2
445498,98, 98,"R",1,"A",
445498,99, 99,"R",10,"R",2
445540, 5,  5,"R",11,"R",5
445540,58,999,"R",11,"R",5
445540,99, 99,"R",11,"R",5
445647,25, 25,"R",42,"R",7
445647,58,999,"R",42,"R",7
445647,99, 99,"R",42,"R",7
445656,25, 25,"R",49,"R",8
445656,44, 44,"R",1,"R",0
445656,58,999,"R",50,"R",8
445656,98, 98,"R",8,"A",
445656,99, 99,"R",58,"R",8
445692, 1,  1,"R",1,"R",0
445692, 2,  2,"R",2,"R",1
445692, 4,  4,"R",16,"R",11
445692, 5,  5,"R",4,"R",4
445692, 6,  6,"R",9,"R",6
445692, 8,  8,"R",1,"R",1
445692,10, 10,"R",1,"R",1
445692,12, 12,"R",3,"R",3
445692,13, 13,"R",4,"R",4
445692,15, 15,"R",1,"Z",0
445692,16, 16,"R",5,"R",3
445692,17, 17,"R",4,"R",4
445692,18, 18,"R",4,"R",2
445692,19, 19,"R",1,"R",1
445692,20, 20,"R",5,"R",3
445692,21, 21,"R",2,"R",2
445692,22, 22,"R",6,"R",5
445692,24, 24,"R",1,"R",1
445692,25, 25,"R",2,"R",1
445692,26, 26,"R",2,"R",1
445692,27, 27,"R",2,"R",2
445692,28, 28,"R",4,"R",4
445692,29, 29,"R",5,"R",5
445692,31, 31,"R",1,"Z",0
445692,32, 32,"R",2,"R",2
445692,33, 33,"R",1,"R",1
445692,34, 34,"R",4,"R",4
445692,35, 35,"R",5,"R",4
445692,36, 36,"R",2,"R",2
445692,37, 37,"R",2,"R",2
445692,39, 39,"R",7,"R",5
445692,40, 40,"R",5,"R",5
445692,41, 41,"R",2,"R",1
445692,42, 42,"R",4,"R",4
445692,45, 45,"R",4,"R",4
445692,46, 46,"R",2,"R",2
445692,47, 47,"R",5,"R",5
445692,48, 48,"R",16,"R",16
445692,49, 49,"R",46,"R",36
445692,51, 51,"R",2,"R",2
445692,53, 53,"R",1,"R",1
445692,55, 55,"R",1,"R",1
445692,57, 57,"R",2,"R",2
445692,58,999,"R",199,"R",164
445692,72, 72,"R",1,"R",1
445692,89,999,"R",1,"R",1
445692,98, 98,"R",1,"A",
445692,99, 99,"R",201,"R",165
445708, 1,  1,"R",2,"R",2
445708, 4,  4,"R",1,"R",1
445708, 6,  6,"R",4,"R",4
445708, 9,  9,"R",5,"R",4
445708,10, 10,"R",5,"R",5
445708,11, 11,"R",3,"R",3
445708,12, 12,"R",26,"R",23
445708,13, 13,"R",27,"R",26
445708,15, 15,"R",1,"R",1
445708,17, 17,"R",5,"R",4
445708,18, 18,"R",2,"R",2
445708,20, 20,"R",1,"R",1
445708,22, 22,"R",2,"R",1
445708,23, 23,"R",2,"R",1
445708,24, 24,"R",15,"R",14
445708,25, 25,"R",3,"R",2
445708,26, 26,"R",5,"R",5
445708,27, 27,"R",1,"R",1
445708,29, 29,"R",1,"R",1
445708,30, 30,"R",1,"R",1
445708,33, 33,"R",1,"R",1
445708,34, 34,"R",7,"R",7
445708,36, 36,"R",9,"R",9
445708,37, 37,"R",132,"R",114
445708,39, 39,"R",14,"R",14
445708,42, 42,"R",9,"R",9
445708,44, 44,"R",4,"R",4
445708,45, 45,"R",45,"R",42
445708,47, 47,"R",4,"R",3
445708,48, 48,"R",10,"R",9
445708,49, 49,"R",1,"R",1
445708,51, 51,"R",38,"R",34
445708,53, 53,"R",1,"R",1
445708,54, 54,"R",1,"R",1
445708,55, 55,"R",1,"R",1
445708,57, 57,"R",1,"R",0
445708,58,999,"R",390,"R",352
445708,78, 78,"R",2,"R",1
445708,89,999,"R",2,"R",1
445708,99, 99,"R",392,"R",353
445744,12, 12,"R",51,"R",8
445744,58,999,"R",51,"R",8
445744,99, 99,"R",51,"R",8
445762,11, 11,"R",1,"R",1
445762,24, 24,"R",6,"R",4
445762,51, 51,"R",25,"R",13
445762,58,999,"R",32,"R",18
445762,99, 99,"R",32,"R",18
445780,16, 16,"R",2,"Z",0
445780,58,999,"R",2,"Z",0
445780,99, 99,"R",2,"Z",0
445799, 2,  2,"R",2,"R",1
445799, 6,  6,"R",1,"R",0
445799, 9,  9,"R",7,"R",3
445799,10, 10,"R",28,"R",11
445799,11, 11,"R",2,"R",0
445799,13, 13,"R",1,"R",1
445799,15, 15,"R",1,"R",0
445799,23, 23,"R",5,"R",4
445799,24, 24,"R",33,"R",19
445799,25, 25,"R",9,"R",6
445799,26, 26,"R",1,"R",0
445799,33, 33,"R",4,"R",2
445799,34, 34,"R",64,"R",37
445799,36, 36,"R",64,"R",49
445799,37, 37,"R",1,"R",0
445799,39, 39,"R",3,"R",1
445799,42, 42,"R",214,"R",83
445799,44, 44,"R",1,"R",1
445799,48, 48,"R",1,"R",0
445799,50, 50,"R",2,"R",1
445799,51, 51,"R",20,"R",8
445799,53, 53,"R",1,"R",0
445799,54, 54,"R",2,"R",0
445799,58,999,"R",467,"R",227
445799,99, 99,"R",467,"R",227
445841,45, 45,"R",19,"R",9
445841,58,999,"R",19,"R",9
445841,98, 98,"R",1,"A",
445841,99, 99,"R",20,"R",9
445850,45, 45,"R",10,"R",5
445850,58,999,"R",10,"R",5
445850,99, 99,"R",10,"R",5
445911, 9,  9,"R",188,"R",28
445911,36, 36,"R",4,"R",2
445911,58,999,"R",192,"R",30
445911,99, 99,"R",192,"R",30
445948,32, 32,"R",517,"R",281
445948,58,999,"R",517,"R",281
445948,99, 99,"R",517,"R",281
445957, 4,  4,"R",2,"R",0
445957, 8,  8,"R",1,"R",0
445957,17, 17,"R",140,"R",3
445957,18, 18,"R",6,"R",1
445957,26, 26,"R",1,"R",0
445957,36, 36,"R",2,"R",0
445957,37, 37,"R",1,"R",0
445957,39, 39,"R",1,"R",1
445957,51, 51,"R",2,"R",0
445957,55, 55,"R",3,"R",0
445957,58,999,"R",159,"R",5
445957,98, 98,"R",1,"A",
445957,99, 99,"R",160,"R",5
446048, 1,  1,"R",1,"R",1
446048, 6,  6,"R",14,"R",14
446048, 8,  8,"R",4,"R",4
446048, 9,  9,"R",8,"R",8
446048,12, 12,"R",114,"R",114
446048,13, 13,"R",6,"R",6
446048,16, 16,"R",1,"R",1
446048,17, 17,"R",14,"R",14
446048,18, 18,"R",13,"R",13
446048,20, 20,"R",3,"R",3
446048,21, 21,"R",5,"R",5
446048,22, 22,"R",3,"R",3
446048,23, 23,"R",1,"R",1
446048,24, 24,"R",8,"R",8
446048,25, 25,"R",4,"R",4
446048,26, 26,"R",32,"R",32
446048,27, 27,"R",5,"R",5
446048,28, 28,"R",1,"R",1
446048,29, 29,"R",1,"R",1
446048,32, 32,"R",1,"R",1
446048,33, 33,"R",1,"R",1
446048,34, 34,"R",3,"R",3
446048,35, 35,"R",1,"R",1
446048,36, 36,"R",17,"R",17
446048,37, 37,"R",6,"R",6
446048,39, 39,"R",13,"R",13
446048,40, 40,"R",1,"R",1
446048,41, 41,"R",1,"R",1
446048,42, 42,"R",10,"R",10
446048,45, 45,"R",8,"R",8
446048,47, 47,"R",6,"R",6
446048,48, 48,"R",7,"R",7
446048,51, 51,"R",16,"R",16
446048,53, 53,"R",5,"R",5
446048,54, 54,"R",1,"R",1
446048,55, 55,"R",11,"R",11
446048,56, 56,"R",3,"R",3
446048,58,999,"R",349,"R",349
446048,90, 90,"R",4,"R",4
446048,98, 98,"R",3,"A",
446048,99, 99,"R",356,"R",353
446084,17, 17,"R",19,"R",3
446084,29, 29,"R",1,"R",0
446084,58,999,"R",20,"R",3
446084,99, 99,"R",20,"R",3
446093, 6,  6,"R",39,"Z",0
446093,58,999,"R",39,"Z",0
446093,99, 99,"R",39,"Z",0
446109,12, 12,"R",29,"R",8
446109,58,999,"R",29,"R",8
446109,98, 98,"R",4,"A",
446109,99, 99,"R",33,"R",8
446118, 6,  6,"R",78,"R",17
446118,58,999,"R",78,"R",17
446118,99, 99,"R",78,"R",17
446127,12, 12,"R",43,"R",6
446127,58,999,"R",43,"R",6
446127,99, 99,"R",43,"R",6
446163, 4,  4,"R",7,"R",5
446163, 6,  6,"R",66,"R",59
